,date,adClose_DBC,adClose_DLG,adClose_HHS,adClose_HNG,adClose_IDI,adClose_SBT,adClose_TNG,adClose_TSC,adClose_TTF,adClose_VNM
235,2019-11-20,8.414,1.55,2.237,14.75,5.037,15.387,8.748,2.93,2.9,86.629
236,2019-11-21,8.414,1.55,2.223,14.7,5.075,15.305,8.625,2.733,2.85,85.232
237,2019-11-22,8.276,1.52,2.231,14.7,4.982,14.976,8.748,2.544,2.79,84.883
238,2019-11-25,8.345,1.53,2.209,14.6,4.879,14.976,9.237,2.373,2.79,85.861
239,2019-11-26,8.225,1.56,2.237,14.55,4.889,15.222,9.36,2.211,2.8,85.931
240,2019-11-27,8.242,1.54,2.246,14.6,4.889,15.387,9.115,2.364,2.81,85.302
241,2019-11-28,8.122,1.53,2.398,14.5,4.861,15.387,9.483,2.526,2.8,85.302
242,2019-11-29,8.208,1.51,2.376,14.6,4.861,15.387,9.36,2.463,2.79,84.883
243,2019-12-02,8.311,1.45,2.355,14.55,4.786,15.264,9.237,2.292,2.79,82.647
244,2019-12-03,8.345,1.45,2.31,14.45,4.693,15.222,9.176,2.382,2.8,81.32
245,2019-12-04,8.311,1.47,2.267,14.5,4.824,15.264,9.237,2.319,2.82,82.997
246,2019-12-05,8.311,1.5,2.231,14.5,4.786,15.305,9.176,2.319,2.81,82.298
247,2019-12-06,8.311,1.48,2.237,14.5,4.768,15.347,8.933,2.481,2.79,81.25
248,2019-12-09,7.984,1.51,2.289,14.8,4.74,15.347,8.87,2.652,2.61,82.508
249,2019-12-10,7.881,1.52,2.231,14.5,4.712,15.305,8.87,2.832,2.58,82.577
250,2019-12-11,8.001,1.52,2.384,14.45,4.721,15.305,9.054,2.876,2.6,82.857
251,2019-12-12,7.984,1.48,2.333,14.3,4.731,15.264,9.115,2.778,2.52,83.276
252,2019-12-13,7.95,1.5,2.339,14.25,4.898,15.222,9.237,2.814,2.57,82.438
253,2019-12-16,8.139,1.6,2.5,14.25,5.065,15.264,9.237,2.93,2.55,82.927
254,2019-12-17,8.155,1.71,2.587,14.5,5.009,15.264,9.054,2.859,2.58,81.809
255,2019-12-18,8.139,1.71,2.478,14.4,4.861,15.017,9.115,2.661,2.6,82.857
256,2019-12-19,8.191,1.6,2.361,14.15,4.833,14.811,9.483,2.508,2.74,83.625
257,2019-12-20,8.071,1.71,2.384,14.2,4.842,15.14,9.664,2.679,2.74,83.835
258,2019-12-23,8.311,1.8,2.427,14.2,4.851,15.14,9.483,2.859,2.79,82.438
259,2019-12-24,8.345,1.92,2.391,14.15,4.851,15.182,9.36,2.841,2.76,82.857
260,2019-12-25,8.482,1.85,2.391,14.15,4.833,15.14,9.36,2.841,2.7,82.438
261,2019-12-26,8.414,1.97,2.339,14.15,4.796,15.222,9.36,2.742,2.7,82.44
262,2019-12-27,8.276,2.07,2.303,14.15,4.879,15.222,9.483,2.589,2.69,83.285
263,2019-12-30,8.225,2.0,2.303,14.0,4.833,15.222,9.299,2.589,2.65,82.087
264,2019-12-31,8.345,1.91,2.282,13.9,4.786,15.222,9.115,2.769,2.64,82.087
265,2020-01-02,8.586,2.04,2.346,14.0,4.833,15.305,9.176,2.67,2.66,83.074
266,2020-01-03,8.654,2.07,2.339,14.2,4.768,15.305,9.237,2.697,2.64,83.356
267,2020-01-06,8.482,2.2,2.296,14.2,4.693,15.305,9.36,2.553,2.6,82.722
268,2020-01-07,8.586,2.35,2.318,14.15,4.721,15.387,9.849,2.553,2.63,83.497
269,2020-01-08,8.139,2.38,2.237,14.05,4.647,15.305,9.42,2.382,2.59,83.708
270,2020-01-09,8.071,2.36,2.246,14.05,4.666,15.387,9.664,2.517,2.59,83.567
271,2020-01-10,7.916,2.25,2.223,14.05,4.647,15.387,9.604,2.499,2.57,83.779
272,2020-01-13,7.847,2.1,2.201,14.0,4.601,15.387,9.42,2.472,2.55,82.722
273,2020-01-14,7.847,1.96,2.223,14.0,4.591,15.347,9.42,2.418,2.59,83.003
274,2020-01-15,7.71,1.98,2.289,13.85,4.508,15.387,9.483,2.31,2.62,83.003
275,2020-01-16,7.555,1.85,2.282,13.95,4.517,15.305,9.664,2.247,2.62,83.285
276,2020-01-17,7.727,1.79,2.282,14.0,4.508,15.222,9.543,2.094,2.59,83.567
277,2020-01-20,7.71,1.85,2.355,13.8,4.508,15.222,9.483,1.978,2.62,83.849
278,2020-01-21,7.727,1.97,2.478,14.05,4.573,15.182,9.483,2.112,2.75,85.258
279,2020-01-22,7.865,1.97,2.478,14.05,4.656,15.305,10.215,2.256,2.74,85.47
280,2020-01-30,7.366,1.84,2.646,13.9,4.508,15.305,9.972,2.103,2.65,82.158
281,2020-01-31,6.937,1.72,2.792,13.5,4.201,15.264,9.483,1.96,2.48,76.451
282,2020-02-03,6.525,1.6,2.683,13.5,3.913,14.811,8.933,1.825,2.33,76.31
283,2020-02-04,6.748,1.71,2.573,13.5,3.857,14.647,8.687,1.735,2.36,73.984
284,2020-02-05,6.799,1.79,2.573,12.7,3.876,14.606,8.87,1.852,2.38,75.112
285,2020-02-06,7.023,1.8,2.748,13.55,3.95,14.811,9.42,1.978,2.46,75.746
286,2020-02-07,7.023,1.72,2.937,13.55,3.931,14.811,9.36,1.951,2.4,77.648
287,2020-02-10,6.766,1.82,2.937,13.6,3.857,14.811,9.237,1.906,2.4,76.803
288,2020-02-11,6.903,1.76,2.988,13.6,3.885,15.222,9.299,1.915,2.45,75.535
289,2020-02-12,7.058,1.8,2.945,13.6,4.052,16.251,9.911,1.978,2.58,75.535
290,2020-02-13,7.006,1.79,3.148,13.6,4.21,17.361,10.033,2.103,2.59,75.323
291,2020-02-14,6.937,1.83,3.229,13.6,4.089,17.444,9.911,2.157,2.75,75.112
292,2020-02-17,7.177,1.95,3.28,13.5,3.996,17.486,9.727,2.202,2.84,75.746
293,2020-02-18,7.521,1.94,3.425,13.5,4.024,17.815,9.972,2.085,2.78,74.337
294,2020-02-19,7.417,2.04,3.462,13.45,4.117,18.102,9.789,2.139,2.78,74.971
295,2020-02-20,7.28,2.01,3.28,13.45,4.127,18.102,9.916,2.067,2.9,74.971
296,2020-02-21,7.109,1.91,3.295,13.6,4.061,18.102,9.595,2.023,2.85,76.451
297,2020-02-24,6.782,1.78,3.069,13.5,3.811,17.979,8.821,1.888,2.68,74.971
298,2020-02-25,6.903,1.82,3.025,13.45,3.718,18.02,9.08,1.942,2.79,76.098
299,2020-02-26,6.766,1.79,2.922,13.4,3.783,17.937,8.887,1.861,2.75,73.984
300,2020-02-27,6.662,1.82,3.127,13.4,4.043,18.185,9.08,1.888,2.82,75.676
301,2020-02-28,6.456,1.76,3.265,13.4,4.136,17.815,8.887,1.861,2.75,73.632
302,2020-03-02,6.576,1.79,3.491,13.4,4.08,17.608,8.887,1.861,2.7,73.632
303,2020-03-03,6.714,1.85,3.732,13.4,4.099,17.361,8.951,1.924,2.7,74.196
304,2020-03-04,6.731,1.97,3.747,13.4,4.136,17.197,9.08,2.049,2.85,73.844
305,2020-03-05,6.645,1.91,3.739,13.35,4.136,17.156,9.144,1.978,2.81,73.632
306,2020-03-06,6.748,1.9,3.652,13.4,4.192,16.539,8.951,1.996,2.94,73.421
307,2020-03-09,6.525,1.77,3.397,13.2,3.903,15.922,8.112,1.861,2.74,68.348
308,2020-03-10,6.525,1.79,3.265,13.2,3.922,15.757,8.243,1.87,2.74,71.659
309,2020-03-11,6.422,1.73,3.039,13.2,3.727,15.058,8.307,1.816,2.59,71.589
310,2020-03-12,6.251,1.63,2.828,13.0,3.495,14.029,8.5,1.699,2.41,71.096
311,2020-03-13,6.147,1.65,2.705,12.95,3.587,13.083,8.757,1.816,2.4,69.827
312,2020-03-16,6.113,1.7,2.719,12.95,3.569,12.178,8.436,1.942,2.43,68.348
313,2020-03-17,5.993,1.81,2.85,12.75,3.606,12.425,8.5,2.076,2.54,67.643
314,2020-03-18,6.01,1.93,2.945,12.85,3.671,12.425,8.179,2.22,2.6,66.938
315,2020-03-19,6.387,1.8,2.741,12.8,3.532,12.302,7.728,2.067,2.49,62.711
316,2020-03-20,5.958,1.84,2.609,12.7,3.532,12.096,7.211,1.924,2.48,63.415
317,2020-03-23,5.546,1.72,2.427,12.7,3.29,11.273,6.503,1.816,2.31,58.976
318,2020-03-24,5.924,1.8,2.596,12.7,3.253,10.491,5.86,1.942,2.15,60.667
319,2020-03-25,6.251,1.75,2.653,12.5,3.318,9.792,6.311,1.906,2.21,64.824
320,2020-03-26,6.061,1.65,2.471,12.2,3.16,10.45,5.86,1.843,2.15,66.234
321,2020-03-27,6.061,1.59,2.369,12.3,3.048,11.149,5.602,1.852,2.0,66.304
322,2020-03-30,6.473,1.48,2.216,12.2,2.844,10.656,5.152,1.726,1.86,64.261
323,2020-03-31,6.456,1.39,2.194,12.2,2.649,10.45,4.959,1.672,1.84,64.12
324,2020-04-01,6.628,1.48,2.289,12.5,2.695,10.45,5.217,1.789,1.84,66.234
325,2020-04-03,6.576,1.54,2.369,12.3,2.881,10.532,5.733,1.87,1.89,66.938
326,2020-04-06,6.934,1.61,2.53,12.7,3.076,11.232,6.247,1.978,2.02,67.784
327,2020-04-07,7.38,1.56,2.478,12.75,3.29,11.067,6.826,1.843,1.98,69.404
328,2020-04-08,7.543,1.57,2.508,12.7,3.439,11.108,7.471,1.834,1.99,69.757
329,2020-04-09,8.03,1.53,2.478,12.7,3.532,11.108,7.92,1.816,1.99,70.532
330,2020-04-10,8.455,1.53,,12.7,3.346,,,1.942,1.98,
331,2020-04-13,8.921,1.54,2.471,12.7,3.346,11.52,7.405,1.969,2.1,69.827
332,2020-04-14,9.368,1.54,2.457,12.65,3.578,11.643,8.112,1.879,2.15,69.757
333,2020-04-15,9.935,1.63,2.623,12.8,3.634,11.643,8.692,1.924,2.16,69.898
334,2020-04-16,10.625,1.61,2.683,12.75,3.504,11.684,8.5,1.933,2.16,69.968
335,2020-04-17,11.355,1.6,2.835,12.75,3.606,12.219,8.371,2.067,2.15,69.968
336,2020-04-20,10.564,1.6,2.77,12.75,3.578,12.589,8.179,2.032,2.16,70.461
337,2020-04-21,9.834,1.5,2.58,12.65,3.346,11.726,7.471,1.906,2.02,68.207
338,2020-04-22,10.503,1.53,2.639,12.7,3.429,11.643,8.179,1.906,2.04,68.7
339,2020-04-23,10.138,1.54,2.646,12.7,3.392,11.561,7.92,1.915,2.03,67.713
340,2020-04-24,10.056,1.54,2.639,12.8,3.411,11.561,7.92,2.041,2.09,72.434
341,2020-04-27,10.746,1.54,2.821,12.95,3.513,11.273,7.792,2.13,2.08,72.434
342,2020-04-28,11.496,1.53,3.018,13.0,3.587,11.232,7.92,2.121,2.1,70.814
343,2020-04-29,11.233,1.52,3.039,12.9,3.578,11.315,7.856,2.238,2.12,69.757
344,2020-05-04,10.746,1.42,2.879,12.9,3.625,11.643,7.985,2.085,2.12,68.77
345,2020-05-05,11.051,1.49,2.988,12.95,3.615,11.643,7.856,2.112,2.08,70.814
346,2020-05-06,11.193,1.46,3.127,12.95,3.578,11.726,7.985,2.112,2.09,71.518
347,2020-05-07,11.274,1.45,3.075,12.75,3.69,11.726,8.243,2.094,2.09,72.857
348,2020-05-08,11.395,1.47,3.075,12.9,3.643,12.136,8.05,1.96,2.07,73.984
349,2020-05-11,12.186,1.47,3.075,13.8,3.718,12.178,8.112,2.058,2.07,76.451
350,2020-05-12,12.734,1.47,3.091,14.0,3.801,11.931,8.887,2.049,2.07,80.255
351,2020-05-13,13.017,1.57,3.135,14.0,3.996,12.302,8.757,2.112,2.21,80.115
352,2020-05-14,12.875,1.56,3.171,13.9,4.108,12.136,8.821,2.157,2.36,79.621
353,2020-05-15,12.186,1.51,3.039,14.4,3.996,12.178,8.629,2.148,2.52,78.071
354,2020-05-18,13.037,1.5,2.996,14.2,4.043,12.096,8.757,2.157,2.44,78.283
355,2020-05-19,13.301,1.49,2.996,14.0,4.015,12.342,8.629,2.094,2.36,79.339
356,2020-05-20,13.098,1.51,3.01,14.2,3.978,12.302,8.692,2.103,2.52,80.326
357,2020-05-21,13.95,1.47,3.061,14.6,3.978,12.425,8.887,2.121,2.67,81.031
358,2020-05-22,14.112,1.47,3.003,14.5,3.894,12.26,8.692,2.085,2.68,80.608
359,2020-05-25,15.085,1.46,3.025,14.35,3.969,12.178,9.08,2.085,2.69,82.863
360,2020-05-26,15.369,1.43,2.996,14.4,3.996,12.342,9.337,2.157,2.68,82.863
361,2020-05-27,14.801,1.43,2.821,14.35,3.894,12.302,8.887,2.148,2.69,81.031
362,2020-05-28,15.836,1.43,2.879,14.35,3.885,12.26,8.887,2.13,2.72,80.89
363,2020-05-29,16.748,1.49,2.973,15.35,3.866,12.26,8.757,2.274,2.91,81.031
364,2020-06-01,17.903,1.58,3.003,15.95,4.136,12.342,8.887,2.427,3.11,81.806
365,2020-06-02,18.208,1.49,2.894,15.0,4.052,12.302,8.887,2.265,3.04,81.735
366,2020-06-03,19.465,1.5,3.091,15.3,4.052,12.302,8.887,2.22,3.02,82.158
367,2020-06-04,20.803,1.53,3.171,15.3,4.043,12.384,9.015,2.229,3.15,83.003
368,2020-06-05,21.899,1.55,3.353,15.5,4.303,12.384,9.53,2.301,3.11,83.99
369,2020-06-08,22.953,1.65,3.586,15.75,4.601,13.248,9.595,2.445,3.32,86.527
370,2020-06-09,22.384,1.62,3.652,16.2,4.563,13.288,9.337,2.328,3.38,88.077
371,2020-06-10,20.844,1.73,3.907,16.5,4.573,13.33,9.272,2.49,3.52,86.667
372,2020-06-11,19.404,1.73,3.637,16.0,4.257,13.33,8.565,2.337,3.28,86.174
373,2020-06-12,18.065,1.78,3.863,15.5,4.173,12.755,8.757,2.499,3.07,83.144
374,2020-06-15,17.235,1.9,3.637,15.2,3.95,12.096,8.307,2.67,2.86,78.917
375,2020-06-16,18.431,1.87,3.688,15.4,4.117,12.26,8.436,2.85,3.06,82.44
376,2020-06-17,18.654,1.78,3.45,15.35,4.061,12.178,8.436,2.769,3.06,81.453
377,2020-06-18,18.857,1.89,3.561,15.2,4.043,12.178,8.5,2.661,3.06,81.171
378,2020-06-19,20.174,1.91,3.593,15.45,4.201,11.972,8.629,2.814,3.26,81.031
379,2020-06-22,21.573,1.81,3.554,15.4,4.21,12.178,8.629,2.697,3.18,81.312
380,2020-06-23,20.073,1.74,3.522,15.7,4.201,12.342,8.5,2.787,3.11,81.735
381,2020-06-24,19.262,1.72,3.419,15.5,4.043,12.219,8.5,2.76,3.06,82.51
382,2020-06-25,19.87,1.8,3.419,15.5,3.978,12.014,8.307,2.787,3.05,82.017
383,2020-06-26,19.85,1.69,3.372,15.3,3.931,11.972,8.243,2.706,3.07,81.665
384,2020-06-29,19.059,1.58,3.166,15.4,3.727,11.437,7.662,2.517,2.93,79.877
385,2020-06-30,18.005,1.54,3.079,15.3,3.736,10.985,7.856,2.346,2.81,80.448
386,2020-07-01,18.532,1.64,3.293,15.4,3.838,11.396,8.05,2.427,2.92,81.875
387,2020-07-02,19.424,1.62,3.293,15.45,3.903,11.478,8.05,2.337,2.93,80.662
388,2020-07-03,18.573,1.62,3.316,15.4,3.894,11.561,8.371,2.4,2.9,81.447
389,2020-07-06,18.654,1.62,3.3,15.45,3.931,11.766,8.436,2.418,2.88,83.16
390,2020-07-07,18.005,1.57,3.213,15.35,3.829,11.766,8.371,2.328,2.87,82.803
391,2020-07-08,18.046,1.58,3.269,,3.718,11.848,8.436,2.391,,82.446
392,2020-07-09,18.735,1.64,3.356,15.3,3.848,11.972,8.714,2.508,2.9,82.732
393,2020-07-10,18.817,1.6,3.316,15.3,3.792,12.055,8.714,2.436,2.94,82.304
394,2020-07-13,18.654,1.57,3.293,15.45,3.783,11.931,8.645,2.418,3.09,81.947
395,2020-07-14,18.492,1.59,3.324,15.4,3.773,12.055,8.645,2.418,3.2,82.232
396,2020-07-15,18.471,1.57,3.316,14.4,3.773,12.096,8.645,2.58,3.12,82.803
397,2020-07-16,19.749,1.57,3.324,14.35,3.764,12.425,8.924,2.733,3.12,83.874
398,2020-07-17,20.276,1.56,3.309,14.2,3.783,12.466,8.994,2.706,3.1,83.374
399,2020-07-20,20.276,1.53,3.411,13.7,3.764,12.302,8.714,2.58,3.18,82.589
400,2020-07-21,20.195,1.53,3.49,14.1,3.755,12.302,8.645,2.526,3.16,82.803
401,2020-07-22,20.884,1.5,3.396,13.8,3.699,12.178,8.645,2.508,3.09,81.447
402,2020-07-23,21.33,1.49,3.347,13.0,3.68,12.136,8.576,2.427,3.08,81.518
403,2020-07-24,19.992,1.42,3.119,12.5,3.429,11.972,8.017,2.265,2.87,79.306
404,2020-07-27,18.593,1.33,2.905,11.65,3.197,11.149,7.251,2.112,2.67,73.809
405,2020-07-28,19.749,1.4,2.984,12.0,3.309,11.52,7.738,2.247,2.74,78.449
406,2020-07-29,18.573,1.32,2.794,12.3,3.132,10.862,7.32,2.094,2.57,75.665
407,2020-07-30,18.614,1.33,2.865,12.0,3.141,11.108,7.32,2.13,2.66,77.807
408,2020-07-31,18.329,1.24,3.063,11.95,3.253,10.862,7.46,2.067,2.84,76.379
409,2020-08-03,19.343,1.32,3.276,12.0,3.439,11.52,7.808,2.175,3.03,77.949
410,2020-08-04,19.1,1.34,3.269,11.8,3.411,11.52,8.087,2.238,3.19,79.448
411,2020-08-05,19.383,1.33,3.309,12.05,3.42,11.808,8.017,2.238,3.12,80.019
412,2020-08-06,19.262,1.3,3.427,12.2,3.402,11.726,7.949,2.184,3.22,81.947
413,2020-08-07,19.87,1.31,3.427,12.05,3.402,11.643,7.879,2.202,3.17,82.446
414,2020-08-10,19.911,1.4,3.45,12.05,3.634,11.643,7.879,2.256,3.17,81.733
415,2020-08-11,19.83,1.38,3.403,11.95,3.885,11.561,8.017,2.211,3.13,81.733
416,2020-08-12,19.343,1.37,3.34,11.95,3.913,11.561,8.017,2.238,3.08,82.518
417,2020-08-13,19.343,1.38,3.403,12.2,3.885,11.561,8.296,2.391,3.15,83.089
418,2020-08-14,19.323,1.33,3.38,12.2,3.764,11.437,8.087,2.292,3.18,83.303
419,2020-08-17,19.018,1.33,3.372,12.1,3.718,11.437,8.017,2.346,3.28,83.517
420,2020-08-18,18.938,1.34,3.403,12.0,3.811,11.684,7.949,2.337,3.4,82.518
421,2020-08-19,19.1,1.34,3.38,12.8,3.801,11.602,8.017,2.364,3.41,82.304
422,2020-08-20,18.857,1.34,3.38,12.6,3.755,11.437,8.017,2.328,3.33,82.232
423,2020-08-21,19.526,1.38,3.419,12.6,3.783,11.602,8.087,2.4,3.37,82.518
424,2020-08-24,19.688,1.4,3.57,12.4,3.857,11.766,8.157,2.517,3.38,83.16
425,2020-08-25,19.343,1.37,3.483,12.3,3.866,12.136,8.296,2.463,3.38,83.731
426,2020-08-26,18.918,1.38,3.641,12.3,3.894,12.096,8.296,2.436,3.61,83.589
427,2020-08-27,19.059,1.39,3.704,12.2,3.913,12.055,8.226,2.481,3.86,83.66
428,2020-08-28,18.857,1.38,3.657,12.2,3.913,12.014,8.296,2.58,4.13,85.159
429,2020-08-31,18.37,1.36,3.57,12.2,3.857,11.808,8.226,2.634,4.41,86.372
430,2020-09-01,18.614,1.33,3.633,12.25,3.866,12.014,8.226,2.589,4.41,87.943
431,2020-09-03,19.627,1.35,3.633,12.15,3.903,11.931,8.783,2.607,4.33,89.014
432,2020-09-04,19.526,1.33,3.554,12.05,3.857,11.931,8.783,2.508,4.5,89.228
433,2020-09-07,19.079,1.34,3.601,12.6,3.978,11.478,8.783,2.562,4.74,89.942
434,2020-09-08,19.262,1.35,3.673,12.5,3.987,11.602,8.854,2.589,4.7,88.657
435,2020-09-09,19.465,1.36,3.641,12.55,4.127,11.602,8.854,2.733,4.94,88.371
436,2020-09-10,19.404,1.45,3.704,12.5,4.415,11.602,8.924,2.706,4.9,89.014
437,2020-09-11,20.236,1.45,3.775,12.35,4.368,11.602,8.854,2.697,4.96,88.371
438,2020-09-14,20.134,1.41,3.815,12.35,4.47,11.561,8.924,2.679,4.89,88.657
439,2020-09-15,19.81,1.43,3.76,12.15,4.47,11.561,9.342,2.724,4.9,89.085
440,2020-09-16,19.747,1.44,3.775,12.1,4.693,11.561,9.271,2.688,4.84,88.657
441,2020-09-17,19.412,1.42,3.878,12.15,4.917,11.726,9.202,2.67,4.7,88.871
442,2020-09-18,19.621,1.41,3.87,12.25,4.777,11.726,9.411,2.652,4.79,90.227
443,2020-09-21,19.392,1.42,3.823,12.1,4.601,11.931,9.342,2.679,5.12,92.868
444,2020-09-22,19.308,1.41,3.807,12.1,4.619,11.808,9.342,2.625,5.25,92.511
445,2020-09-23,19.392,1.41,3.815,12.2,4.61,11.848,9.271,2.67,5.2,92.226
446,2020-09-24,19.621,1.41,3.783,12.1,4.619,11.89,9.271,2.643,5.17,90.87
447,2020-09-25,19.558,1.39,3.799,12.1,4.508,12.507,9.202,2.607,5.2,91.155
448,2020-09-28,19.621,1.4,3.934,12.0,4.452,12.507,9.271,2.535,5.49,91.583
449,2020-09-29,19.663,1.39,3.894,11.75,4.601,12.096,8.924,2.49,5.39,95.025
450,2020-09-30,19.852,1.4,3.886,11.8,4.833,12.178,9.132,2.535,5.49,94.764
451,2020-10-01,20.375,1.4,3.918,11.85,4.861,13.001,9.342,2.562,5.54,95.112
452,2020-10-02,19.998,1.38,3.854,11.9,4.759,13.33,9.202,2.526,5.46,93.981
453,2020-10-05,20.102,1.41,3.981,12.15,5.084,13.33,9.482,2.58,5.53,93.372
454,2020-10-06,19.789,1.46,4.132,12.05,5.418,13.166,9.482,2.643,5.5,93.111
455,2020-10-07,19.496,1.46,4.235,12.15,5.391,13.618,9.411,2.679,5.88,93.981
456,2020-10-08,19.454,1.49,4.139,12.15,5.298,13.454,9.271,2.598,6.29,93.024
457,2020-10-09,19.454,1.44,4.211,12.1,5.242,13.618,9.271,2.571,6.42,92.85
458,2020-10-12,19.036,1.44,4.099,11.8,5.158,13.33,9.064,2.553,6.29,93.111
459,2020-10-13,18.722,1.43,4.148,11.8,5.102,13.454,9.132,2.544,6.56,93.198
460,2020-10-14,18.638,1.44,4.195,11.95,5.009,13.083,9.132,2.526,6.73,93.459
461,2020-10-15,17.341,1.43,4.076,12.0,4.786,13.083,8.994,2.499,6.79,93.546
462,2020-10-16,16.985,1.42,4.084,11.9,5.0,13.166,8.994,2.49,7.26,93.459
463,2020-10-19,17.362,1.4,4.076,11.8,4.917,13.536,9.064,2.499,7.76,93.72
464,2020-10-20,17.78,1.43,4.108,11.8,4.889,13.412,9.271,2.472,8.12,92.415
465,2020-10-21,17.592,1.39,3.965,11.7,4.898,13.124,8.994,2.436,8.4,92.589
466,2020-10-22,17.467,1.4,3.925,11.65,5.065,13.083,8.924,2.418,8.59,92.85
467,2020-10-23,17.467,1.4,3.973,11.9,5.093,12.998,8.854,2.508,7.99,95.722
468,2020-10-26,17.174,1.38,3.902,11.65,4.889,12.744,8.782,2.445,7.44,96.157
469,2020-10-27,17.237,1.36,3.815,11.7,4.768,12.276,8.422,2.409,6.92,95.374
470,2020-10-28,17.509,1.33,3.641,11.5,4.563,12.276,8.206,2.355,6.44,93.459
