date,adClose_DBC,adClose_DLG,adClose_HHS,adClose_HNG,adClose_IDI,adClose_SBT,adClose_TNG,adClose_TSC,adClose_TTF,adClose_VNM
2021-05-06,23.93,3.15,5.382,11.1,5.874,16.864,15.411,10.337,7.08,78.686
2021-05-07,23.846,2.97,5.287,10.7,5.651,16.439,15.117,10.158,6.95,76.402
2021-05-08,23.846,2.97,5.287,10.7,5.651,16.439,15.117,10.158,6.95,76.402
2021-05-09,23.846,2.97,5.287,10.7,5.651,16.439,15.117,10.158,6.95,76.402
2021-05-10,23.804,2.86,5.287,10.65,5.576,16.184,14.825,10.607,6.93,81.671
2021-05-11,24.14,2.98,5.58,10.75,5.809,17.118,14.897,11.326,6.95,80.091
2021-05-12,24.223,3.05,5.699,11.5,5.967,18.223,15.485,12.045,7.19,80.618
2021-05-13,23.596,2.96,5.58,11.35,5.985,17.628,15.338,12.854,7.1,79.476
2021-05-14,23.22,2.86,5.587,11.0,5.883,17.161,15.265,12.764,7.04,78.598
2021-05-15,23.22,2.86,5.587,11.0,5.883,17.161,15.265,12.764,7.04,78.598
2021-05-16,23.22,2.86,5.587,11.0,5.883,17.161,15.265,12.764,7.04,78.598
2021-05-17,22.508,2.98,5.58,10.7,5.734,16.651,14.825,12.54,6.9,76.578
2021-05-18,22.55,3.08,5.485,10.65,5.716,16.907,14.751,12.809,6.85,76.402
2021-05-19,22.592,2.97,5.445,10.7,5.669,16.694,14.384,12.854,6.8,76.841
2021-05-20,22.34,2.9,5.302,10.6,5.483,16.397,14.384,13.573,6.53,77.281
2021-05-21,23.052,2.92,5.311,10.55,5.855,16.907,14.677,13.573,6.78,78.334
2021-05-22,23.052,2.92,5.311,10.55,5.855,16.907,14.677,13.573,6.78,78.334
2021-05-23,23.052,2.92,5.311,10.55,5.855,16.907,14.677,13.573,6.78,78.334
2021-05-24,23.428,2.91,5.398,10.6,6.05,16.948,14.897,14.113,6.81,80.091
2021-05-25,23.428,2.93,5.422,10.6,5.948,16.737,14.825,14.293,6.8,79.476
2021-05-26,23.178,2.89,5.485,11.0,5.781,16.439,14.604,13.933,6.74,79.915
2021-05-27,22.592,2.79,5.422,10.7,5.623,16.227,14.238,14.472,6.6,79.476
2021-05-28,24.14,2.84,5.461,10.6,5.679,16.737,14.384,14.922,6.57,80.003
2021-05-29,24.14,2.84,5.461,10.6,5.679,16.737,14.384,14.922,6.57,80.003
2021-05-30,24.14,2.84,5.461,10.6,5.679,16.737,14.384,14.922,6.57,80.003
2021-05-31,25.479,2.7,5.271,10.5,5.679,16.907,14.09,15.731,6.28,79.476
2021-06-01,25.687,2.65,5.271,10.5,5.744,16.651,15.485,15.326,6.08,78.949
2021-06-02,26.566,2.75,5.382,10.95,5.911,16.907,16.659,15.461,6.5,78.51
2021-06-03,27.026,2.94,5.556,11.2,6.069,18.01,16.291,14.877,6.7,79.213
2021-06-04,26.733,3.14,5.485,11.05,6.041,17.756,16.732,14.652,6.57,78.598
2021-06-05,26.733,3.14,5.485,11.05,6.041,17.756,16.732,14.652,6.57,78.598
2021-06-06,26.733,3.14,5.485,11.05,6.041,17.756,16.732,14.652,6.57,78.598
2021-06-07,26.817,3.2,5.469,10.6,6.115,17.756,17.319,14.832,6.4,79.488
2021-06-08,25.771,3.18,5.302,10.6,5.948,18.01,16.071,14.472,6.37,79.754
2021-06-09,26.315,3.17,5.319,10.55,6.023,17.841,16.659,13.933,6.43,79.221
2021-06-10,26.231,3.11,5.311,10.4,6.441,18.436,16.365,12.989,6.55,81.977
2021-06-11,25.817,3.15,5.366,10.35,6.459,18.096,17.613,13.124,6.86,81.799
2021-06-12,25.817,3.15,5.366,10.35,6.459,18.096,17.613,13.124,6.86,81.799
2021-06-13,25.817,3.15,5.366,10.35,6.459,18.096,17.613,13.124,6.86,81.799
2021-06-14,25.771,3.07,5.342,10.75,6.339,18.096,18.274,12.405,6.73,82.244
2021-06-15,25.771,3.12,5.382,10.8,6.366,17.416,18.2,11.551,6.67,82.6
2021-06-16,27.566,3.33,5.413,11.05,6.487,17.926,17.906,12.315,7.12,81.622
2021-06-17,28.164,3.56,5.509,11.0,6.636,19.157,18.788,12.315,7.1,80.91
2021-06-18,27.98,3.61,5.888,11.0,6.599,19.37,19.081,11.461,7.21,81.888
2021-06-19,27.98,3.61,5.888,11.0,6.599,19.37,19.081,11.461,7.21,81.888
2021-06-20,27.98,3.61,5.888,11.0,6.599,19.37,19.081,11.461,7.21,81.888
2021-06-21,28.624,3.86,5.936,11.75,6.543,18.945,18.347,10.697,7.37,80.555
2021-06-22,28.348,3.78,5.722,11.45,6.404,18.86,17.76,10.697,7.23,80.555
2021-06-23,27.703,3.55,5.564,11.1,6.264,18.35,17.025,10.427,7.05,80.021
2021-06-24,27.75,3.52,5.509,11.05,6.227,18.18,17.173,10.697,7.22,78.865
2021-06-25,29.13,3.58,5.58,11.05,6.227,17.756,16.953,10.427,7.72,79.754
2021-06-26,29.13,3.58,5.58,11.05,6.227,17.756,16.953,10.427,7.72,79.754
2021-06-27,29.13,3.58,5.58,11.05,6.227,17.756,16.953,10.427,7.72,79.754
2021-06-28,29.544,3.67,5.58,10.85,6.264,18.266,17.613,10.652,8.26,79.31
2021-06-29,29.268,3.59,5.509,10.9,6.348,18.266,17.099,10.337,7.9,80.91
2021-06-30,29.039,3.41,5.5,10.8,6.208,17.841,16.806,10.068,7.78,80.377
2021-07-01,29.177,3.52,5.509,10.8,6.208,18.138,17.025,10.742,7.91,80.821
2021-07-02,27.842,3.44,5.587,10.65,6.143,17.841,17.394,10.877,7.67,80.11
2021-07-03,27.842,3.44,5.587,10.65,6.143,17.841,17.394,10.877,7.67,80.11
2021-07-04,27.842,3.44,5.587,10.65,6.143,17.841,17.394,10.877,7.67,80.11
2021-07-05,26.554,3.27,5.437,10.4,5.883,17.416,16.659,10.247,7.37,79.31
2021-07-06,25.311,3.05,5.263,10.3,5.762,16.311,15.045,9.888,7.1,77.354
2021-07-07,25.495,3.04,5.105,9.99,5.66,16.481,15.045,9.304,7.0,79.843
2021-07-08,25.587,3.15,5.145,9.99,5.651,16.397,15.117,9.304,7.07,78.599
2021-07-09,25.449,3.01,4.907,9.3,5.4,15.377,14.751,9.438,7.0,77.354
2021-07-10,25.449,3.01,4.907,9.3,5.4,15.377,14.751,9.438,7.0,77.354
2021-07-11,25.449,3.01,4.907,9.3,5.4,15.377,14.751,9.438,7.0,77.354
2021-07-12,23.977,2.8,4.567,8.65,5.028,14.315,13.944,8.782,6.51,76.731
2021-07-13,24.206,2.99,4.828,8.7,5.205,15.292,14.164,8.989,6.96,74.953
2021-07-14,23.516,2.99,4.749,8.71,5.205,14.867,13.944,8.809,6.7,75.576
2021-07-15,24.482,3.0,4.788,8.96,5.298,15.887,14.384,8.827,6.91,75.753
2021-07-16,24.804,3.0,4.764,8.86,5.344,16.142,14.825,8.719,6.84,76.376
2021-07-17,24.804,3.0,4.764,8.86,5.344,16.142,14.825,8.719,6.84,76.376
2021-07-18,24.804,3.0,4.764,8.86,5.344,16.142,14.825,8.719,6.84,76.376
2021-07-19,23.378,2.79,4.456,8.24,5.047,15.292,13.87,8.117,6.48,75.576
2021-07-20,23.839,2.89,4.59,8.1,5.205,15.717,15.045,8.09,6.93,76.376
2021-07-21,23.47,2.85,4.59,8.12,5.223,15.632,14.751,8.144,7.15,75.842
2021-07-22,24.022,2.9,4.693,8.44,5.409,15.675,15.632,8.701,7.22,77.176
2021-07-23,23.7,2.88,4.67,8.25,5.344,15.419,15.485,8.54,7.04,77.887
2021-07-24,23.7,2.88,4.67,8.25,5.344,15.419,15.485,8.54,7.04,77.887
2021-07-25,23.7,2.88,4.67,8.25,5.344,15.419,15.485,8.54,7.04,77.887
2021-07-26,24.482,2.87,4.677,8.08,5.325,15.717,15.924,8.315,7.04,79.043
2021-07-27,24.989,2.89,4.693,8.13,5.344,15.547,15.558,8.45,7.52,77.798
2021-07-28,25.311,2.88,4.749,7.9,5.335,15.505,15.265,8.45,7.26,77.265
2021-07-29,25.357,2.9,4.717,7.74,5.335,15.589,15.411,8.486,7.2,77.176
2021-07-30,25.265,2.91,4.717,7.75,5.391,15.759,15.558,8.593,7.13,76.554
2021-07-31,25.265,2.91,4.717,7.75,5.391,15.759,15.558,8.593,7.13,76.554
2021-08-01,25.265,2.91,4.717,7.75,5.391,15.759,15.558,8.593,7.13,76.554
2021-08-02,24.851,3.0,4.709,7.45,5.437,16.057,16.217,9.169,7.16,76.909
2021-08-03,24.62,3.06,4.725,7.12,5.4,16.142,16.585,9.798,7.2,77.443
2021-08-04,24.713,3.1,4.82,7.57,5.409,15.844,16.438,10.472,7.22,77.443
2021-08-05,24.942,3.31,4.938,7.77,5.576,15.844,17.173,10.113,7.24,76.998
2021-08-06,25.541,3.24,4.899,7.64,5.549,16.227,16.659,10.068,7.37,77.532
2021-08-07,25.541,3.24,4.899,7.64,5.549,16.227,16.659,10.068,7.37,77.532
2021-08-08,25.541,3.24,4.899,7.64,5.549,16.227,16.659,10.068,7.37,77.532
2021-08-09,26.231,3.25,4.891,7.6,5.669,16.354,17.246,10.023,7.39,77.976
2021-08-10,26.323,3.22,4.954,7.8,5.679,16.397,17.246,9.978,7.65,79.488
2021-08-11,25.817,3.16,5.01,7.67,5.697,17.543,16.953,9.843,7.4,80.821
2021-08-12,25.817,3.23,5.025,7.62,5.967,17.246,17.76,9.528,7.4,80.466
2021-08-13,26.691,3.24,4.971,7.44,6.023,17.076,18.714,9.438,7.35,79.932
2021-08-14,26.691,3.24,4.971,7.44,6.023,17.076,18.714,9.438,7.35,79.932
2021-08-15,26.691,3.24,4.971,7.44,6.023,17.076,18.714,9.438,7.35,79.932
2021-08-16,27.243,3.19,5.025,7.41,6.06,18.096,20.548,10.068,7.54,79.577
2021-08-17,26.967,3.3,5.018,7.4,6.05,18.223,20.768,10.337,7.47,79.399
2021-08-18,27.336,3.24,4.987,7.48,6.097,18.01,21.062,10.337,7.35,80.021
2021-08-19,27.75,3.21,4.971,7.5,6.134,18.987,22.017,11.056,7.28,80.288
2021-08-20,26.921,3.03,4.899,7.2,5.883,18.436,20.108,11.056,6.94,78.065
2021-08-21,26.921,3.03,4.899,7.2,5.883,18.436,20.108,11.056,6.94,78.065
2021-08-22,26.921,3.03,4.899,7.2,5.883,18.436,20.108,11.056,6.94,78.065
2021-08-23,26.691,3.03,4.757,6.9,5.576,17.841,20.255,11.506,6.72,76.465
2021-08-24,26.278,2.95,4.741,6.82,5.576,17.416,20.988,10.742,6.91,76.731
2021-08-25,26.6,2.95,4.741,6.71,5.762,17.841,21.502,10.158,6.9,77.265
2021-08-26,26.921,2.96,4.749,6.98,5.772,18.35,22.897,10.203,6.83,77.354
2021-08-27,27.52,3.02,4.749,7.3,5.855,18.393,23.337,10.158,7.15,77.354
2021-08-28,27.52,3.02,4.749,7.3,5.855,18.393,23.337,10.158,7.15,77.354
2021-08-29,27.52,3.02,4.749,7.3,5.855,18.393,23.337,10.158,7.15,77.354
2021-08-30,29.084,3.11,4.915,7.21,6.264,19.2,22.823,10.832,7.39,77.709
2021-08-31,28.441,3.15,5.081,7.11,6.385,19.2,23.191,10.562,7.28,77.709
2021-09-01,29.268,3.14,5.224,7.08,6.524,19.285,23.557,10.517,7.29,78.332
2021-09-02,29.268,3.14,5.224,7.08,6.524,19.285,23.557,10.517,7.29,78.332
2021-09-03,29.268,3.14,5.224,7.08,6.524,19.285,23.557,10.517,7.29,78.332
2021-09-04,29.268,3.14,5.224,7.08,6.524,19.285,23.557,10.517,7.29,78.332
2021-09-05,29.268,3.14,5.224,7.08,6.524,19.285,23.557,10.517,7.29,78.332
2021-09-06,28.808,3.35,5.335,7.15,6.562,20.049,23.631,10.787,7.53,78.51
2021-09-07,28.302,3.16,5.112,6.98,6.227,18.817,22.017,10.382,7.28,78.058
2021-09-08,28.072,3.14,4.923,6.83,6.227,18.436,22.236,10.068,7.17,77.244
2021-09-09,28.302,3.18,4.978,6.89,6.552,18.987,22.971,10.203,7.25,77.063
2021-09-10,28.532,3.17,5.112,7.0,6.98,18.606,22.603,10.203,7.22,78.239
2021-09-11,28.532,3.17,5.112,7.0,6.98,18.606,22.603,10.203,7.22,78.239
2021-09-12,28.532,3.17,5.112,7.0,6.98,18.606,22.603,10.203,7.22,78.239
2021-09-13,28.164,3.26,5.121,7.1,6.989,17.756,22.457,9.843,7.22,78.872
2021-09-14,28.21,3.48,5.105,7.03,6.645,18.096,22.75,9.169,7.22,78.692
2021-09-15,28.946,3.45,5.342,7.05,6.785,18.18,22.971,9.798,7.02,77.877
2021-09-16,28.762,3.43,5.279,7.07,6.692,18.307,24.218,9.798,6.97,78.149
2021-09-17,29.775,3.4,5.279,7.56,6.701,18.35,23.778,9.528,7.18,78.239
2021-09-18,29.775,3.4,5.279,7.56,6.701,18.35,23.778,9.528,7.18,78.239
2021-09-19,29.775,3.4,5.279,7.56,6.701,18.35,23.778,9.528,7.18,78.239
2021-09-20,29.913,3.63,5.311,8.08,6.785,18.393,22.75,9.259,7.18,80.229
2021-09-21,29.453,3.88,5.295,8.14,6.757,18.266,21.87,9.259,7.13,80.32
2021-09-22,29.544,4.15,5.659,8.25,7.221,19.242,21.723,9.843,7.62,82.762
2021-09-23,29.453,4.03,5.477,7.8,6.952,18.86,20.841,9.394,7.51,82.129
2021-09-24,28.717,4.13,5.5,7.7,6.859,18.52,20.694,9.259,7.33,82.038
2021-09-25,28.717,4.13,5.5,7.7,6.859,18.52,20.694,9.259,7.33,82.038
2021-09-26,28.717,4.13,5.5,7.7,6.859,18.52,20.694,9.259,7.33,82.038
2021-09-27,26.876,4.41,5.184,7.2,6.385,17.416,20.768,8.845,7.05,80.32
2021-09-28,27.382,4.3,5.215,7.2,6.515,17.841,21.135,8.854,7.07,80.772
2021-09-29,27.429,4.0,5.239,7.2,6.543,17.798,20.988,8.863,7.06,81.043
2021-09-30,27.334,4.1,5.248,7.22,6.534,17.883,21.543,8.926,7.24,81.043
2021-10-01,26.667,4.38,5.263,7.1,6.515,17.968,21.543,8.773,7.09,81.224
2021-10-02,26.667,4.38,5.263,7.1,6.515,17.968,21.543,8.773,7.09,81.224
2021-10-03,26.667,4.38,5.263,7.1,6.515,17.968,21.543,8.773,7.09,81.224
2021-10-04,28.191,4.58,5.5,7.22,6.617,17.756,22.098,8.71,7.14,81.586
2021-10-05,28.001,4.75,5.485,7.21,6.664,17.841,22.494,9.304,7.18,81.043
2021-10-06,27.81,5.08,5.596,7.45,6.831,17.841,24.712,9.304,7.3,80.772
2021-10-07,28.096,5.43,5.762,7.36,6.813,17.841,24.315,9.214,7.8,80.32
2021-10-08,27.905,5.79,5.635,7.45,6.682,18.096,24.712,9.214,7.59,81.043
2021-10-09,27.905,5.79,5.635,7.45,6.682,18.096,24.712,9.214,7.59,81.043
2021-10-10,27.905,5.79,5.635,7.45,6.682,18.096,24.712,9.214,7.59,81.043
2021-10-11,27.048,6.08,5.603,7.6,6.562,18.86,24.395,9.169,7.5,81.405
2021-10-12,27.239,5.94,5.564,7.49,6.673,18.52,24.315,9.528,7.59,81.767
2021-10-13,27.048,5.75,5.596,7.59,6.747,18.52,24.315,9.438,7.63,81.495
2021-10-14,27.143,6.15,5.667,7.74,6.84,18.52,24.871,9.438,8.1,81.405
2021-10-15,27.048,6.58,5.699,7.61,6.971,18.35,25.108,9.438,8.3,81.405
2021-10-16,27.048,6.58,5.699,7.61,6.971,18.35,25.108,9.438,8.3,81.405
2021-10-17,27.048,6.58,5.699,7.61,6.971,18.35,25.108,9.438,8.3,81.405
2021-10-18,26.858,6.8,5.683,7.54,6.915,17.883,24.871,9.753,8.1,81.224
2021-10-19,26.715,7.27,5.69,7.4,6.831,18.053,24.712,10.068,8.48,81.676
2021-10-20,26.762,7.76,5.936,7.45,6.878,17.883,24.078,9.843,9.05,81.405
2021-10-21,27.048,7.22,5.951,7.49,6.998,17.756,24.474,9.888,8.96,80.591
2021-10-22,27.382,6.72,6.054,7.49,6.971,17.883,24.631,9.933,9.15,81.857
2021-10-23,27.382,6.72,6.054,7.49,6.971,17.883,24.631,9.933,9.15,81.857
2021-10-24,27.382,6.72,6.054,7.49,6.971,17.883,24.631,9.933,9.15,81.857
2021-10-25,27.858,7.0,6.332,7.46,7.286,17.671,25.425,9.978,9.05,81.495
2021-10-26,29.001,7.08,6.292,7.4,7.575,18.18,25.583,10.023,9.19,81.043
2021-10-27,29.239,6.78,6.339,7.49,7.528,18.138,25.425,10.697,9.1,81.767
2021-10-28,29.048,7.25,6.696,7.63,7.602,18.775,25.82,10.697,9.16,81.948
2021-10-29,28.667,7.46,7.084,7.5,7.984,18.69,25.899,11.416,9.58,82.038
2021-10-30,28.667,7.46,7.084,7.5,7.984,18.69,25.899,11.416,9.58,82.038
2021-10-31,28.667,7.46,7.084,7.5,7.984,18.69,25.899,11.416,9.58,82.038
2021-11-01,28.334,7.26,7.265,7.86,8.541,19.03,25.742,12.045,9.85,81.405
2021-11-02,28.953,7.4,7.163,7.77,9.136,19.455,26.454,12.225,9.7,80.681
2021-11-03,28.334,6.89,6.743,7.57,9.573,19.157,24.948,11.686,9.03,79.777
2021-11-04,28.429,7.01,6.973,7.51,10.223,19.073,24.948,11.865,9.04,79.958
2021-11-05,30.382,7.03,7.187,7.88,10.92,19.752,26.454,12.135,9.3,80.681
2021-11-06,30.382,7.03,7.187,7.88,10.92,19.752,26.454,12.135,9.3,80.681
2021-11-07,30.382,7.03,7.187,7.88,10.92,19.752,26.454,12.135,9.3,80.681
2021-11-08,31.524,7.35,7.479,8.43,11.013,21.111,26.612,12.18,9.28,82.129
2021-11-09,31.286,7.52,7.361,8.57,11.013,21.239,26.296,12.989,9.2,81.224
2021-11-10,32.382,7.76,7.471,8.62,11.757,21.918,26.296,13.169,9.66,81.134
2021-11-11,33.048,8.25,7.993,8.88,12.547,21.748,25.742,13.169,10.3,81.043
2021-11-12,33.096,8.55,8.548,9.18,13.197,22.088,25.661,14.068,10.8,80.772
2021-11-13,33.096,8.55,8.548,9.18,13.197,22.088,25.661,14.068,10.8,80.772
2021-11-14,33.096,8.55,8.548,9.18,13.197,22.088,25.661,14.068,10.8,80.772
2021-11-15,32.429,8.4,9.141,9.6,14.08,22.173,26.058,13.843,10.85,80.501
